id	document	label
1980	한국 출산 정부 전면 나서 해결 풀리 문제 방치 리 애낳기 사람 많이 직장 내 애낳기 사람 비교 문화 애낳기 상관없 혼자 애낳기 혜택 받는 사람 혜택 받는 나라 출산 시 인력 보충 법 지정 현실 출산 휴가 주변 사람 사람 업무 좋은	1980
1981	허영심 많이 문화 없애 거론 생각 브랜드 가치 치솟 개 브랜드 주제 프리미엄 급 받는 처먹 해외 맞벌이 외자식 너무많다 동양 특유 허영심 신데렐라 병 결혼식 경기 침체기 데이트 성비 좋은 고르 유교문화 가성 비녀 사람 매도 있다 출산 올리 모기지 규모 구조 조정 허영심 박살나 그때 원초 애낳기 유교문화 바뀌 중요 나라 운명 규모 구조 조정 예견 나라 출산 박살 나라 투자 인건비 오르 마당 미 무역 전쟁 끝 나 나라 기관 산업 중국 쪽 지나가 개 한국 헬 고통 반도 거론 고통 입구 문턱 고통 이하 개 고통 맛보	1981
1982	유교문화 문화 한몫	1982
1983	나라 문제 있다 중국 자녀 제한 풀 자녀 문제 지속 점 흥미 많이 생각 한편 아시아 초스피드 기술 발달 동시 서양 문화 유입 생기 글로벌 대립 문제 원인 있다 생각 출산율 문제 없다 같은 시기 인터넷 세계 등장 인간 노출 단일 민족 성향 아시아 다양 가치관 세계관 대립 생기 현상 아 힘 유교문화 힘 존재 힘 아 많이 좋은 고민 문제	1983
1984	나라 키우기 쏟 붓 돈벌기 비교 비교 문화 몫	1984
1985	문화 인식 워라 벨 단어 나오 시작 저녁 있다 삶 많이 같은 시간 한정 이전 시간 많이 생기 와이프 모두 워라 벨 잃 생각 유치원 보육 가능 환경 중요 젊은세대 바뀌 포기 인하 젊은세대 본인 삶 중요 세대교체 시작 같은 조심 생각	1985
1986	동방 선비 문화	1986
1987	옛날 집 없다 사는게 애낳기 사는게 문제 근본 원인 인식 같은 개인주의 이기주의 만연 원인 교육비 문화 근복 뿌리 갈 엎 쉽 이상 없다 남녀갈등 취업 승진 복지 이익 민주주의 개인 자유 그러 나라 망하 일	1987
1988	결혼 민주당 남녀갈등 갈등 심화 남녀갈등 서로 신뢰 문화 만들어야 일 가속	1988
1989	서양 동거 여자 친구 키우기 동양인 결혼 관습 출산 문화 차이 생활 습관 차이	1989
1990	문화 수용 저출산 해답 출산 종용 결과 애낳기 이유 문화 수용 부차 방법 순수 한국 자국민 사는게 좋은 환경 여건 입지 좁히 문화 인구 늘이 소용 있다 세금 둑 국내 외인 많이 해결 작 국회 무슬림 중국인 정리 이상 한국	1990
1991	출산 고통 높은 결혼 노 교육비 집값 여자 중심 육아 문화	1991
1992	생각 수도권집중 수도권집중 인구 희생 문화	1992
1993	놈 유교문화 문화 비교 문화 나이 많이 초면 반말 문화	1993
1994	세계 우리나라 문화 수준 높은 출산 낮추 같은 높은 문화 영유 많이 비용 비교 주의 물질주의 문화 사회 뿌리 바꾸 시도	1994
1995	관건 의식 문제 매체 집값 사교육 예시 삼 전반 문제 가족 문화 금전 불통 처가 시댁 갈등 부부 문제 번지 부정 사고 비교 여 편가르 결혼 경제 활동 독박육아 육아 가사노동 시댁 갈등 주위 사람 이간 부부 간 불통 사고 갈등 이혼 증가 과정 대물림 집 마련 사교육 부담 등등 과정 결혼 부정 요소 작용 혼자 자유 즐기 사는게 주의 바 사회 가정 전반 의식 편견 교육비 문화 제도 모두 바뀌 미래 민국 지도 없다	1995
1996	주변 회사 출산 휴가 내 다음 날 짜르 있다 직장 없다 우울 이혼 나라 위자료 정도 받는 비교 인생 사는게 양육비 받는 방법 없다 개인 몫 사는게 죽다 직장 맘 업무 강 세 야근 일수 한국 미션 임파서블 챌린지 수준 여자 처우 개선 남자 직장 사는게 고통 여자 부자 이상 생기 인생 포기 각 남자 사는게 힘드 유흥 즐기 결혼 추세 사는게 힘드 상대방 바라 많이 눈 높은 사는게 주변 많이 유흥 문화 없애 결혼 여자 처우 개선 직장 문화 월급 개선 당장 결혼 집값 비싸 나라 월세 전세 좋은 시스템 있다 교육비 개선	1996
1997	교육비 치맛바람 사이 생각 근본 원인 회사 문화 경험 사람 회사 자식 노예 짓 시키 기 비교 교육비 힘쓰 세상 넓 교육비 받는 있다 사이코 밑 일 없다 옳 현상 존중 없다 무식 깨달 있다 날	1997
1998	유교문화 문화 때문에	1998
1999	개인 중일 공통 두드러지 현상 나타나 이유 기독교 이슬람교 국민 사상 생활 양식 강하 뒷받침 종교 없다 영향 종교 강조 결혼 애낳기 가정 이루 종교 영향 문화 사람 사회 어떻 결혼 애낳기 선택지 생각 경향 있다 나라 기독교 나이 결혼 애낳기	1999
2000	저출산 문제 해결 이민 받는 민족주의 내려놓 문화 받는 외국인 사는게 좋은 인종 차별 지수 상위 통계 조선족 노동력 업신여기 배척 분 있다 살아남 고급 인력 이민 한국	2000
2001	단언 맘 충 단어 사라지 출산 증가 기대 좋은 아들 엄마 경험 한국 인재 도달 인정 동시 어머니 희생 우습 아 같은 한국 딸 상처 받는 같은 돕지 비하 마시 예산 둘째치 존중 문화	2001
2002	착각 육아 여자 몫 부모 회사 기업 문화 인식 수용 문제 처음 가사노동 육아 사람 없다 전업주부 생산 경제 가사노동 없다 무시 수라 기피 밖 없다	2002
2003	서양 표현 행복 보이 나라 학생 찌들 한국 문화 문제 많이 부모 과잉 간섭 다양 공부 놀 뒤지 줄다 아 어른 의견 표현 유교문화 버릇없 차단	2003
2004	남녀갈등 선진국 문화 인식 본받 만들어야	2004
2005	이유 트 기사 말미 이유 가부장 문화 한몫 아시아 임산부 육아 가사노동 전적 여자 몫 인식 많이 점 여자 일 변화 차이 없다	2005
2006	한국 특유 결혼 문화 문제지 맞벌이 유교문화 사회 가사노동 육아 대부분 엄마 몫 명절 제사 시 월드 갑 덤	2006
2007	댓글 현실 생각 개인 생각 나라 저출산 국가 제도 문제 생각 정부 해결 돈벌기 쏟 붓 의미 종족 번식 욕구 기초 동물 욕구 종족 번식 욕구 치열 비교 나라 고통 욕구 부등호 종족 번식 고통 살아남 성공 삶 윤택 애낳기 새 없다 사는게 애낳기 부등호 바꾸 국가 시간 인식 전환 돈벌기 개인 사는게 성공 뜻 품 사회 진출 지방 상경 수도권집중 인구 과부 젊은이 비교 살아남 행복 사는게 성공 수도권집중 기회 있다 경험 있다 이해 쉽 결론 의견 수도권집중 치열 비교 과부하 고통 본능 지방 밑 분산 출산 생각 풀 이야기 발전 수도권집중 이상 투자 없다 지방 지역 발전 사람 지방 살만 비교 부담 지방 경험 스펙 도움 나름 본인 행복 지수 희망 수도권집중 괜찮 수도권집중 몰리 현상 지방 분산 인구 분산 고통 비교 해소 지방 사는게 고통 비교 없다 자연 고통 본능 종족 번식 욕구 부등호 생각 수도권집중 성공 사람 넘쳐나 동경 수도권집중 저렇 성공 기준 자체 높은 행복감 목표 그렇 비교 치열 살아남 애낳기 생각 않 해소 수도권집중 거점 투자 수도권집중 비교 고통 정부 지방 분산 정도 비교 비교 노력 만족 목표 다르 출산 성공 살아남 비교 치열 수도권집중 성공 사람 부자 차 모두 성공 수도권집중 성공 있다 기대치 분산 정부 당장 저출산 예산 뿌리 동시 수도권집중 기업 교육비 문화 의료 복지 등등 인프라 구축 지방 영상 수도권집중 인구 수도권집중 인구 우울 통계 내보이 계산 나라 인식 기준 수도권집중 전체 인구 계산 수도권집중 저출산 문제 수도권집중 문제 나라 인식 전환	2007
2008	회사 연배 있다 간 부분 그러 그때 결혼 자녀 가지 가정 꾸미 일인 같은 생각 있다 식 이야기 비교 소유욕 타인 비교 문화 가정 지키 자녀 키우기 비교 행복 부족 현실 지금 집값 물가 많이 고통 가정 가지 비교 행복 우선시 외 유교문화 환경 까지 계속 같은	2008
2009	생각 이유 비교 비교 살피 문화 발달 문제 경험 생각 사람 비교 삶 행복 사랑 받는 부족 나이 학교 교육비 교육비 좋은 상태 공부 시키 정의 둥 교육비 약 있다 유투 브 페이스북 트위터 인 스타 그램 같은 경험 공유 프로그램 비교 사람 삶 비교 만족 본인 불행 삶 생각 사람 많이 짐 실상 불행 빈곤 경험 없다 사람 마음 아픔	2009
2010	향락주의 문화 때문에 삶 고통	2010
2011	성형 아이돌 연예인 미치 비교 지상주의 문화 방송국 드라마 예능 쪽 위주 편성 서양 쪽 나라 비교 지상주의 없다 티비 매체 방송 매체 사람 위주 상대 박탈감 엄청나 우울증 고통 세계 정상급	2011
2012	해결 법 전쟁 전쟁 뒤 문화 바뀌	2012
2013	비교 문화 때문에 높은 교육비 높은 취업 문 높은 노동 시간 높은 집값 문턱 높은 성공 자 터지 싸우 낙오자 세상 건사 힘드 유교문화 없다 정치인 관심 없다 출산 돈벌기 이유 상황 기득 정책 실소 일론머스크 진심 우울 애낳기 티 내 자랑 미국 출산 나라 많이 뒤늦 언급 나라 일론머스크 진심 우울	2013
2014	부모 가족 희생 없다 시간 그렇 육아 존중 문화 집 집 그래 교육비	2014
2015	맞벌이 외 출산 거부 출산 저하 관계 있다 단순 문화 차이 결혼 자녀 계획 없다 출산 육아 부정 인식 원인 결혼 마찬가지	2015
2016	값 때문에 유교문화 문화 사교육	2016
2017	가부장 문화 남자 미 결혼 애낳기	2017
2018	동아시아 전반 사회 문화 경제 요인 애낳기 좋은 형국	2018
2019	나라 체면 문화 없다 이상 인구 감소 막 없다	2019
2020	종교 때문에 입장 대부분 나라 크리스트교 이슬람교 힌두교 종교 바탕 문화 사상 가지 종교 출산 신성시 중요 여기 때문에 애낳기 생각 동북아 경우 종교 믿 사람 많이 사람 기본 가치관 종교 영향 받는 나라 유교문화 문화 있다 공자 신 칭송 무교 사람 많이 종교 믿 삶 별개 때문에 신 말씀 애낳기 생각 사람	2020
2021	시간 동안 급 국가 성장 이상 이상 나오 정치 문화 교육비 선진국 기형 형태 고통	2021
2022	임산부 너그럽 만 마인드 교육비 삶 질 부모 인생 바치 문화 성장 환경 행복 등등 출산 밖 없다 이유 많이 많이	2022
2023	분석 같은 비교 문화 비교 비교 문화 스펙 비교 때문에	2023
2024	집 총체 난국 당시 아동 복지 멍멍이 뜯어먹 소리 앞 부모 가부장 문화 아래 엄마 가슴 치 사는게 명절 끝나 이혼 일 같은 값 남자 부모 보태 경향 있다 이제 보태 택 없다 남자 입장 부담 그러 맞벌이 남편 엄마 삶 있다 두 단순 정부 돈벌기 해결 일	2024
2025	과시 욕 때문에 만족 행복 지수 임 교육비 보내 불행 유모차 끌 불행 해외여행 다니 불행 집 없다 불행 남들 불행 느끼 사람 주입 고통 생각 한국 사는게 좋은 나라 상위 한국인 과시 욕 행복 공부 대학생 절반 이상 지 대 지 어쩌 그러 올리 공부 입시 문화 생기 쉽 예 한국인 동호회 가입 장비 자랑 바쁘 외국인 동호 외 주제 바쁘 한국인 세모 성공 비교 세모 외국인 세모 성공 네모 성공 자수성가 비율 한국 반대 이해 한국인 노벨상 수상자 있다	2025
2026	출산 운운 결혼 얘기 나라 결혼 애낳기 있다 문화 나라 출산 통계 가임 여자 수로 미 성년자 결혼 제도 애낳기 애낳기 사회 비교 곱 가임 여자 전부 결혼 상태 공식 문제 많이 실질 기혼 여자 대상 출생 내 따지 그렇 한국 출산 꼴찌 저출산 극복 애낳기 지원금 얼마 주택 청약 당첨 확률 높은 결혼 장려 정책 내라 연애 결혼 출산 자연 문제 해결 출산 해결 나랏일 사람 우리나라 인구 소멸 위기감 느끼 마찬가지 자녀 사는게	2026
2027	결혼 직장 잘리 기업 문화 세기 맞벌이 필수 유교문화 결혼 임산부 출산 일자리 없다	2027
2028	분석 집값 폭등 근로자 환경 같은 요인 개입 시기 맞추 느낌 많이 사람 높은 집값 지적 집값 출산 높은 결혼 출산 집값 때문에 사람 대한민국 경제 제도 원인 국민 인식 문화 해결 방법 없다	2028
2029	집값 집값 시 한국 남자 결혼 까지 비용 생활면 을 한국 문화 아 외국 여자 결혼 부담	2029
2030	나라 기간 동안 최빈국 급 성장 과정 제도 사회 구조 문화 경제 교육비 부분 기형 뒤틀리 문제 쌓이 결국 결과 생각	2030
2031	일본 여자 독박육아 육아 보단 이상 커뮤니티 문화 문제 같은 유치원 초등 초반 부모 적극 참가 원하 교육비 체계 지역 커뮤니티 참가 도태 관계 악영향 육아 몰두 밖 없다 상황 자연 여자 일 그만두 육아 흐름 독박육아 육아 부모 그만두 기초 생활 보장 받는 주식 갑부 유학 결혼 생각 여자 많이	2031
2032	결혼 후 애낳기 문화	2032
2033	미디어 정부 정책 사교육비 집값 높은 그렇 결혼 합리 스위스 이민자 많이 집값 월세 밖 없다 월세 값 상상 너무많다 돈벌기 절반 집값 날아가 밖 애낳기 마누라 애낳기 차 없다 유모차 끌 걸 댕기 이웃집 이민자 키우기 좋은 드나 여자 생각 한중일 여자 돈벌기 사람 전부 박 들어가 애낳기 애낳기 처녀 애초 저렇 애낳기 정부 정책 문제 보이 민족 방법 없다 싫다 한국 결국 다민족 문화 국가 밖 없다	2033
2034	애낳기 커리어 영향 비교 문화 없애 남자 육아 육아휴직 자유 분위기 바뀌 비교	2034
2035	집값 초점 놀라움 남자 경제 이유 유교문화 사상 들먹이 혼기 맞벌이 여자 존중 문화 자체 없다 결과 대생 성비 본인 비교 선호 사상 성비 사회 가족 결혼 경우 많이 유교문화 뉴스 방송 댓글 맞벌이 장려 자체 텍스트 정병 옴	2035
